id,rating,votes,service_rating,price,price_discount,url,Гарантия от производителя,Тип,Модель,Код производителя,Год релиза,Операционная система,Игровой ноутбук,Конструктивное исполнение,Цвет верхней крышки,Материал крышки,Материал корпуса,Раскладка клавиатуры,Цифровой блок клавиатуры,Подсветка клавиш,Тачпад,Сканер отпечатка пальца,Механическая клавиатура,Тип экрана,Диагональ экрана (дюйм),Разрешение экрана,Покрытие экрана,Сенсорный экран,Максимальная частота обновления экрана,Яркость,Плотность пикселей,Технология динамического обновления экрана,Модель процессора,Общее количество ядер,Количество производительных ядер,Количество энергоэффективных ядер,Максимальное число потоков,Частота процессора,Автоматическое увеличение частоты,Тип оперативной памяти,Объем оперативной памяти,Частота оперативной памяти,Вид графического ускорителя,Модель встроенной видеокарты,Модель дискретной видеокарты,Общий объем твердотельных накопителей (SSD),Общий объем жестких дисков (HDD),Объем накопителя eMMC,Веб-камера,Встроенный микрофон,Поддержка карт памяти кард-ридером,Оптический привод,Беспроводной интерфейс,Порт Ethernet,Видеоразъемы,Аудиоразъемы,Разъемы USB Type-A,Разъемы USB Type-C,Дополнительные интерфейсы,Thunderbolt,Поддержка USB Power Delivery,Тип аккумулятора,Емкость аккумулятора,Приблизительное время автономной работы,"Особенности, дополнительно",Комплектация,Глубина,Ширина,Толщина,Вес,Страна-производитель,Количество слотов под модули памяти,Максимальный объем памяти,Свободные слоты для оперативной памяти,Дополнительный дисплей,Версия видеоразъема,"Цвет, заявленный производителем",Поддержка TPM,Тип SSD диска,Гарантия от продавца,Цветовой охват,Выходная мощность адаптера питания,Скорость вращения шпинделя,Производитель видеочипа,Тип видеопамяти,Объем видеопамяти,Тактовая частота с ускорением,Расширенные возможности,HDR,Максимальное энергопотребление
0215b967-8e5e-11ec-8f74-00155d8ed209,4.5,3,100.0,25999,25999,https://www.dns-shop.ru/product/0215b9678e5eed20/156-noutbuk-lenovo-v15-igl-seryj/,12 мес.,ноутбук,Lenovo V15 IGL,[82C3008HRU],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",HD (1366x768),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 600,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Pol,35 Вт*ч,6 ч,,"документация, адаптер питания",251.5 мм,362.2 мм,19.9 мм,1.85 кг,,интегрированная,4 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe (2242),,,45 Вт,,,,,,,,
6bcaab17-5e1a-11ec-8f4a-00155d8ed20c,5.0,1,100.0,26999,26999,https://www.dns-shop.ru/product/6bcaab175e1aed20/14-noutbuk-asus-laptop-14-f415ma-ek582w-seryj/,,ноутбук,ASUS Laptop 14 F415MA-EK582W,[90NB0TG2-M002S0],2021,Windows 11 Home Single Language,нет,классический,серый,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,TN+film,"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,6 ч,,"документация, адаптер питания",216 мм,325.4 мм,19.9 мм,1.6 кг,,1,8 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,33 Вт,,,,,,,,
9e6dc3d2-dac0-11ea-a211-00155d03332b,4.5,108,99.38,29999,26999,https://www.dns-shop.ru/product/9e6dc3d2dac03332/156-noutbuk-acer-aspire-3-a315-23-r3lh-cernyj/,12 мес.,ноутбук,Acer Aspire 3 A315-23-R3LH,[NX.HVTER.001],2020,без ОС,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Athlon Silver 3050U,2,2,нет,2,2.3 ГГц,3.2 ГГц,DDR4,4 ГБ,2133 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,4810 мА*ч,9 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.9 кг,,1,12 ГБ,,,,,,M.2 PCIe,,NTSC 45%,36 Вт,,,,,,,,
cfbbbcf3-b2c8-11eb-a22b-00155d42eb09,5.0,8,99.29,29999,26999,https://www.dns-shop.ru/product/cfbbbcf3b2c82eb0/156-noutbuk-acer-extensa-15-ex215-31-c3ff-cernyj/,12 мес.,ноутбук,Acer Extensa 15 EX215-31-C3FF,[NX.EFTER.00D],2020,без ОС,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,,141 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2133 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,WI-FI 5 (802.11ac),LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,,нет,нет,Li-Ion,4810 мА*ч,6.5 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.94 кг,,1,,нет,,HDMI 1.4,,,M.2 PCIe,,,45 Вт,,,,,,,,
92aefd2d-e8f6-11eb-a292-00155dbd7634,4.5,17,99.27,29999,26999,https://www.dns-shop.ru/product/92aefd2de8f6d763/156-noutbuk-acer-extensa-15-ex215-31-c6fv-cernyj/,12 мес.,ноутбук,Acer Extensa 15 EX215-31-C6FV,[NX.EFTER.00P],2021,без ОС,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2133 МГц,встроенный,Intel UHD Graphics 600,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,нет,Li-Ion,4810 мА*ч,6.5 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.94 кг,Китай,1,8 ГБ,,,,,,M.2 PCIe,,,45 Вт,,,,,,,,
b642c9d9-2bfa-11ec-8f04-00155d8ed20c,4.5,27,99.61,29999,26999,https://www.dns-shop.ru/product/b642c9d92bfaed20/156-noutbuk-lenovo-v15-ada-seryj/,12 мес.,ноутбук,Lenovo V15 ADA,[82C7009URU],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Athlon Gold 3150U,2,2,нет,4,2.4 ГГц,3.3 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Pol,35 Вт*ч,6 ч,,"документация, адаптер питания",251.5 мм,362.2 мм,19.9 мм,1.85 кг,Китай,интегрированная + 1 слот,12 ГБ,1,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
33f00664-9fa3-11ec-a28c-00155dd2ff41,0.0,0,0.0,27199,27199,https://www.dns-shop.ru/product/33f006649fa32ff4/14-noutbuk-asus-vivobook-go-14-e410ma-ek1281w-sinij/,12 мес.,ноутбук,ASUS Vivobook Go 14 E410MA-EK1281W,[90NB0Q11-M41630],2021,Windows 11 Home Single Language,нет,классический,синий,пластик,пластик,английская/русская,нет,нет,сенсорный NumPad,нет,нет,TN+film,"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2666 МГц,встроенный,Intel UHD Graphics 600,нет,нет,нет,128 ГБ,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,нет,Li-Ion,42 Вт*ч,,,"документация, адаптер питания",217 мм,325 мм,18.4 мм,1.3 кг,,интегрированная,4 ГБ,нет,,,,,,,NTSC 45%,,,,,,,,,
64d6ecc5-5e1a-11ec-8f4a-00155d8ed20c,0.0,0,0.0,30999,27899,https://www.dns-shop.ru/product/64d6ecc55e1aed20/14-noutbuk-asus-laptop-14-f415ma-ek647w-seryj/,,ноутбук,ASUS Laptop 14 F415MA-EK647W,[90NB0TG2-M005S0],2021,Windows 11 Home Single Language,нет,классический,серый,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,TN+film,"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,Intel Pentium Silver N5030,4,4,нет,4,1.1 ГГц,3.1 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,6 ч,,"документация, адаптер питания",216 мм,325.4 мм,19.9 мм,1.6 кг,,1,8 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,33 Вт,,,,,,,,
5e6bce60-5e1a-11ec-8f4a-00155d8ed20c,4.5,6,99.71,27999,27999,https://www.dns-shop.ru/product/5e6bce605e1aed20/156-noutbuk-asus-laptop-15-f515ka-br110w-seryj/,,ноутбук,ASUS Laptop 15 F515KA-BR110W,[90NB0VI1-M003X0],2021,Windows 11 Home Single Language,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",HD (1366x768),матовое,нет,60 Гц,200 Кд/м²,100 ppi,нет,Intel Celeron N4500,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,,"документация, адаптер питания",234.9 мм,360.2 мм,19.9 мм,1.8 кг,,1,16 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,33 Вт,,,,,,,,
1cb56632-0f7c-11ec-8ede-00155d8ed20b,4.5,12,99.37,27999,27999,https://www.dns-shop.ru/product/1cb566320f7ced20/156-noutbuk-asus-laptop-15-f515ma-br659w-serebristyj/,,ноутбук,ASUS Laptop 15 F515MA-BR659W,[90NB0TH2-M14730],2021,Windows 11 Home Single Language,нет,классический,серебристый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",HD (1366x768),матовое,нет,60 Гц,200 Кд/м²,100 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 600,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,сверхтонкая рамка экрана Nanoedge,"документация, адаптер питания",234.9 мм,360.2 мм,19.9 мм,1.8 кг,,1,8 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,33 Вт,,,,,,,,
27f63adc-9fa3-11ec-a28c-00155dd2ff41,5.0,6,98.46,27999,27999,https://www.dns-shop.ru/product/27f63adc9fa32ff4/156-noutbuk-hp-15s-fq0082ur-seryj/,12 мес.,ноутбук,HP 15s-fq0082ur,[3D4V8EA],2020,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 600,нет,128 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,нет,Li-Ion,41 Вт*ч,10 ч,поддержка стандарта Miracast,"документация, адаптер питания",242 мм,358.5 мм,17.9 мм,1.65 кг,,1,8 ГБ,нет,,HDMI 1.4b,,,M.2 SATA,,NTSC 45%,45 Вт,,,,,,,,
da5ebdb1-15cb-11ec-a24d-00155dd2ff2e,4.5,10,98.57,27999,27999,https://www.dns-shop.ru/product/da5ebdb115cb2ff2/156-noutbuk-hp-250-g8-seryj/,12 мес.,ноутбук,HP 250 G8,[27K08EA],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,SVA (TN+film),"15.6""",HD (1366x768),матовое,нет,60 Гц,250 Кд/м²,100 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics,нет,нет,500 ГБ,нет,1 Мп (720p),есть,SD,нет,"WI-FI 4 (802.11n), Bluetooth 4.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,,нет,нет,Li-Ion,3615 мА*ч,9 ч,"поддержка стандарта Miracast, быстрая зарядка","документация, адаптер питания",242 мм,358 мм,19.9 мм,1.74 кг,,2,8 ГБ,1,,HDMI 1.4b,,есть,,,NTSC 45%,45 Вт,5400 об/мин,,,,,,,
f81571c8-b912-11eb-a22b-00155d42eb09,4.5,117,99.19,27999,27999,https://www.dns-shop.ru/product/f81571c8b9122eb0/156-noutbuk-lenovo-ideapad-3-15ada05-seryj/,12 мес.,ноутбук,Lenovo IdeaPad 3 15ADA05,[81W101CERK],2020,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,AMD 3020e,2,2,нет,2,1.2 ГГц,2.6 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Pol,35 Вт*ч,,шторка веб-камеры,"документация, адаптер питания",253.4 мм,362.2 мм,19.9 мм,1.85 кг,Китай,1,8 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,,65 Вт,,,,,,,,
4239c921-67a4-11ec-a1fe-00155d7d0504,5.0,2,99.83,27999,27999,https://www.dns-shop.ru/product/4239c92167a4d050/156-noutbuk-lenovo-ideapad-3-15igl05-seryj/,12 мес.,ноутбук,Lenovo IdeaPad 3 15IGL05,[81WQ00EMRK],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",HD (1366x768),матовое,нет,60 Гц,220 Кд/м²,100 ppi,нет,Intel Celeron N4020,2,2,нет,2,1.1 ГГц,2.8 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 600,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,нет,Li-Pol,35 Вт*ч,14 ч,"раскрытие крышки на 180 градусов, быстрая зарядка, шторка веб-камеры","документация, адаптер питания",253.4 мм,362.2 мм,19.9 мм,1.7 кг,,интегрированная,4 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
f99c4a1f-225f-11ec-8ef8-00155d8ed20b,4.5,8,99.46,27999,27999,https://www.dns-shop.ru/product/f99c4a1f225fed20/156-noutbuk-lenovo-v15-ada-seryj/,12 мес.,ноутбук,Lenovo V15 ADA,[82C7008QRU],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Athlon Silver 3050U,2,2,нет,2,2.3 ГГц,3.2 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Pol,35 Вт*ч,6 ч,,"документация, адаптер питания",251.5 мм,362.2 мм,19.9 мм,1.85 кг,Китай,интегрированная + 1 слот,12 ГБ,1,,HDMI 1.4b,,есть,M.2 PCIe,,,65 Вт,,,,,,,,
0215b969-8e5e-11ec-8f74-00155d8ed209,5.0,1,100.0,27999,27999,https://www.dns-shop.ru/product/0215b9698e5eed20/156-noutbuk-lenovo-v15-igl-seryj/,12 мес.,ноутбук,Lenovo V15 IGL,[82C3008JRU],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",HD (1366x768),матовое,нет,60 Гц,220 Кд/м²,100 ppi,нет,Intel Celeron N4120,4,4,нет,4,1.1 ГГц,2.6 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 600,нет,нет,1000 ГБ,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Pol,35 Вт*ч,6 ч,,"документация, адаптер питания",251.5 мм,362.2 мм,19.9 мм,1.85 кг,,интегрированная,4 ГБ,нет,,HDMI 1.4b,,есть,,,,45 Вт,5400 об/мин,,,,,,,
f2d571f6-225f-11ec-8ef8-00155d8ed20b,4.5,43,99.64,27999,27999,https://www.dns-shop.ru/product/f2d571f6225fed20/156-noutbuk-lenovo-v15-igl-seryj/,12 мес.,ноутбук,Lenovo V15-IGL,[82C30026RU],2021,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Celeron N4120,4,4,нет,4,1.1 ГГц,2.6 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,Intel UHD Graphics 600,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Pol,35 Вт*ч,6 ч,,"документация, адаптер питания",251.5 мм,362.2 мм,19.9 мм,1.85 кг,Китай,интегрированная,4 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,,45 Вт,,,,,,,,
33f00628-9fa3-11ec-a28c-00155dd2ff41,0.0,0,100.0,28999,28999,https://www.dns-shop.ru/product/33f006289fa32ff4/14-noutbuk-asus-vivobook-go-14-e410ma-bv1521w-cernyj/,,ноутбук,ASUS Vivobook Go 14 E410MA-BV1521W,[90NB0Q15-M40360],2021,Windows 11 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,нет,нет,сенсорный NumPad,нет,нет,TN+film,"14""",HD (1366x768),матовое,нет,60 Гц,200 Кд/м²,112 ppi,нет,Intel Pentium Silver N5030,4,4,нет,4,1.1 ГГц,3.1 ГГц,DDR4,4 ГБ,2666 МГц,встроенный,Intel UHD Graphics 605,нет,нет,нет,128 ГБ,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,нет,Li-Ion,42 Вт*ч,,,"документация, адаптер питания",217 мм,325 мм,18.4 мм,1.3 кг,,интегрированная,4 ГБ,нет,,,,,,12 мес.,NTSC 45%,,,,,,,,,
3236bc0a-728a-11ec-8f5b-00155d8ed20b,4.5,132,97.56,28999,28999,https://www.dns-shop.ru/product/3236bc0a728aed20/156-noutbuk-echips-envy-serebristyj/,12 мес.,ноутбук,Echips Envy,,2021,Windows 10 Pro,нет,классический,серебристый,алюминий,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,,141 ppi,нет,Intel Celeron J4125,4,4,нет,4,2 ГГц,2.7 ГГц,LPDDR4,8 ГБ,2133 МГц,встроенный,Intel UHD Graphics 600,нет,240 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,mini HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,нет,нет,нет,Li-Ion,4500 мА*ч,6 ч,,"документация, адаптер питания",240 мм,380 мм,20 мм,2 кг,,интегрированная,8 ГБ,нет,,HDMI 1.4,,,,,NTSC 45%,,,,,,,,,
6bcaab14-5e1a-11ec-8f4a-00155d8ed20c,0.0,0,0.0,32999,29699,https://www.dns-shop.ru/product/6bcaab145e1aed20/14-noutbuk-asus-laptop-14-f415ea-eb1271w-serebristyj/,,ноутбук,ASUS Laptop 14 F415EA-EB1271W,[90NB0TT2-M00BM0],2021,Windows 11 Home Single Language,нет,классический,серебристый,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,157 ppi,нет,Intel Pentium Gold 7505,2,2,нет,4,2 ГГц,3.5 ГГц,DDR4,4 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,,нет,нет,Li-Ion,37 Вт*ч,,,"документация, адаптер питания",216 мм,325.4 мм,19.9 мм,1.6 кг,,интегрированная + 1 слот,20 ГБ,1,нет,HDMI 1.4,,,M.2 PCIe,12 мес.,NTSC 45%,45 Вт,,,,,,,,
b85c9a8c-a0f5-11eb-a24f-00155dd2ff18,4.0,11,99.56,32999,29699,https://www.dns-shop.ru/product/b85c9a8ca0f52ff1/14-noutbuk-asus-vivobook-14-k413ja-eb563-cernyj/,12 мес.,ноутбук,ASUS VivoBook 14 K413JA-EB563,[90NB0RCF-M08120],2020,без ОС,нет,классический,черный,алюминий,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,157 ppi,нет,Intel Core i3-1005G1,2,2,нет,4,1.2 ГГц,3.4 ГГц,DDR4,4 ГБ,2666 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,42 Вт*ч,6 ч,,"документация, адаптер питания",215 мм,324 мм,17.9 мм,1.4 кг,,интегрированная,4 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
57759ae4-5e1a-11ec-8f4a-00155d8ed20c,4.5,16,99.51,32999,29699,https://www.dns-shop.ru/product/57759ae45e1aed20/156-noutbuk-asus-laptop-15-f515ea-bq2187w-seryj/,,ноутбук,ASUS Laptop 15 F515EA-BQ2187W,[90NB0TY1-M01AZ0],2021,Windows 11 Home Single Language,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Pentium Gold 7505,2,2,нет,4,2 ГГц,3.5 ГГц,DDR4,4 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,128 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,сверхтонкая рамка экрана Nanoedge,"документация, адаптер питания",235 мм,360 мм,19.9 мм,1.8 кг,,интегрированная + 1 слот,12 ГБ,1,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,45 Вт,,,,,,,,
