rating,votes,service_rating,price,price_discount,warranty,type,model,model_id,release_year,operating_system,game_notebook,form_factor,cover_color,cover_material,body_material,keyboard_layout,numpad_layout,keyboard_backlight,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_type,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,mic,card_type,optical_drive,wireless_interface,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,features,specification,depth,width,height,weight,country_of_manufacturer,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,color_manufacturer,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,hdd_spin_vel,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,advanced_features,screen_hdr,power_consumption_max
5.0,3,99.83,43999,39599,12 мес.,ноутбук,Lenovo IdeaPad 3 14ADA05,[81W000VKRU],2021.0,Windows 11 Home Single Language,нет,классический,синий,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,есть,нет,TN+film,"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,AMD Ryzen 5 3500U,4.0,4,нет,8,2.1 ГГц,3.7 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,AMD Radeon Vega 8,нет,512 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,нет,Li-Pol,45 Вт*ч,12 ч,шторка веб-камеры,"документация, адаптер питания",241 мм,327.1 мм,19.9 мм,1.6 кг,,интегрированная + 1 слот,12 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
5.0,7,98.35,39999,39999,,ноутбук,ASUS Laptop 14 F415EA-EB736W,[90NB0TT1-M14270],2021.0,Windows 11 Home Single Language,нет,классический,серебристый,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,TN+film,"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,Intel Pentium Gold 7505,2.0,2,нет,4,2 ГГц,3.5 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,,"документация, адаптер питания",216 мм,325.4 мм,19.9 мм,1.6 кг,,интегрированная,8 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,12 мес.,NTSC 45%,45 Вт,,,,,,,,
0.0,0,100.0,39999,39999,,ноутбук,ASUS VivoBook 14 F413JA-EK604,[90NB0RC7-M08760],2021.0,без ОС,нет,классический,черный,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,Intel Core i3-1005G1,2.0,2,нет,4,1.2 ГГц,3.4 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),нет,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,42 Вт*ч,,сверхтонкая рамка экрана Nanoedge,"документация, адаптер питания",215 мм,324 мм,19.1 мм,1.4 кг,,интегрированная,8 ГБ,нет,,,,есть,M.2 PCIe,12 мес.,NTSC 45%,45 Вт,,,,,,Intel Optane 32GB,,
4.5,4,99.44,44999,39999,12 мес.,ноутбук,Acer Aspire 3 A314-22-R4QR,[NX.HVVER.00V],2021.0,Windows 11 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,157 ppi,нет,AMD Ryzen 5 3500U,4.0,4,нет,8,2.1 ГГц,3.7 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,36 Вт*ч,,,"документация, адаптер питания",236 мм,328 мм,19.9 мм,1.9 кг,,интегрированная + 1 слот,20 ГБ,нет,,HDMI 1.4b,,,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
4.5,75,99.71,39999,39999,12 мес.,ультрабук,MSI Modern 14 B11MOU-1226RU,[9S7-14D334-1226],2021.0,Windows 11 Home Single Language,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,300 Кд/м²,157 ppi,нет,Intel Core i3-1115G4,2.0,2,нет,4,3 ГГц,4.1 ГГц,DDR4,8 ГБ,2666 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2,,нет,есть,Li-Ion,39 Вт*ч,,,"документация, адаптер питания",219 мм,319 мм,17 мм,1.3 кг,,2,64 ГБ,1,,HDMI 2.0,,,M.2 PCIe,,,65 Вт,,,,,,,,
4.5,92,99.34,39999,39999,12 мес.,ноутбук,ASUS Laptop 15 D515DA-BQ1253,[90NB0T42-M20690],2021.0,без ОС,нет,классический,серебристый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,AMD Ryzen 3 3250U,2.0,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,,сверхтонкая рамка экрана Nanoedge,"документация, адаптер питания",235 мм,360 мм,19.9 мм,1.8 кг,,интегрированная + 1 слот,64 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
4.5,27,99.51,39999,39999,12 мес.,ноутбук,ASUS Laptop 15 F515JF-BR226T,[90NB0SW2-M04210],2021.0,Windows 10 Home Single Language,нет,классический,серебристый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",HD (1366x768),матовое,нет,60 Гц,200 Кд/м²,100 ppi,нет,Intel Pentium 6805,2.0,2,нет,4,1.1 ГГц,3 ГГц,DDR4,8 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce MX130,256 ГБ,нет,нет,0.3 Мп (480p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.1",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,37 Вт*ч,7 ч,,"документация, адаптер питания",234.9 мм,360.2 мм,19.9 мм,1.8 кг,,интегрированная + 1 слот,12 ГБ,нет,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,NVIDIA,GDDR5,2 ГБ,,,,
4.5,30,99.21,44999,39999,12 мес.,ноутбук,Acer Aspire 3 A315-23-R331,[NX.HVTER.016],2020.0,Windows 10 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Ryzen 3 3200U,2.0,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,8 ГБ,2133 МГц,встроенный,AMD Radeon Vega 3,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,4810 мА*ч,9 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.9 кг,Китай,1,12 ГБ,,,,,,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
0.0,0,100.0,39999,39999,12 мес.,ноутбук,Acer Aspire 3 A315-23-R90Z,[NX.HVTER.02D],2021.0,Windows 11 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Ryzen 3 3250U,2.0,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,4 ГБ,2133 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 4.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,4810 мА*ч,9 ч,,"документация, адаптер питания",250.5 мм,363.4 мм,19.9 мм,1.9 кг,,интегрированная + 1 слот,12 ГБ,1,,,,,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
4.0,1,100.0,44999,39999,12 мес.,ноутбук,Acer Aspire 3 A315-58G-37VY,[NX.ADUEP.005],2021.0,без ОС,нет,классический,серебристый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,Intel Core i3-1115G4,2.0,2,нет,4,3 ГГц,4.1 ГГц,DDR4,8 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce MX350,256 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,нет,Li-Ion,36 Вт*ч,9 ч,,"документация, адаптер питания",238.4 мм,363.4 мм,19.9 мм,1.9 кг,,интегрированная + 1 слот,12 ГБ,,,HDMI 1.4,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,NVIDIA,GDDR5,2 ГБ,,,,
5.0,1,100.0,39999,39999,12 мес.,ноутбук,HP Laptop 15s-eq1113ur,[398K5EA],2021.0,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,AMD Ryzen 3 3250U,2.0,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,,нет,нет,Li-Ion,41 Вт*ч,7 ч,"поддержка стандарта Miracast, быстрая зарядка","документация, адаптер питания",242 мм,358.5 мм,17.9 мм,1.69 кг,,2,16 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
5.0,1,100.0,39999,39999,12 мес.,ноутбук,HP Laptop 15s-eq1404ur,[4D4A1EA],2021.0,Windows 11 Home Single Language,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,SVA (TN+film),"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,141 ppi,нет,AMD Ryzen 3 3250U,2.0,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,,нет,нет,Li-Ion,41 Вт*ч,7 ч,"поддержка стандарта Miracast, быстрая зарядка","документация, адаптер питания",242 мм,358.5 мм,17.9 мм,1.69 кг,,2,16 ГБ,1,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
4.5,10,99.48,39999,39999,12 мес.,ноутбук,HP Laptop 15s-eq1426ur,[5R9R2EA],2020.0,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,AMD Ryzen 3 3250U,2.0,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,нет,Li-Ion,41 Вт*ч,10 ч,поддержка стандарта Miracast,"документация, адаптер питания",242 мм,358.5 мм,17.9 мм,1.69 кг,,1,8 ГБ,нет,,HDMI 1.4b,,,M.2 SATA,,NTSC 45%,45 Вт,,,,,,,,
4.0,5,100.0,39999,39999,12 мес.,ноутбук,HP Laptop 15s-eq1428ur,[5T907EA],2021.0,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,AMD Ryzen 3 3250U,2.0,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,8 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 5 (802.11ac), Bluetooth 4.2",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,,нет,нет,Li-Ion,41 Вт*ч,7 ч,"поддержка стандарта Miracast, быстрая зарядка","документация, адаптер питания",242 мм,358.5 мм,17.9 мм,1.69 кг,,2,16 ГБ,нет,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
5.0,2,100.0,39999,39999,12 мес.,ноутбук,Lenovo V15 G2 ITL,[82KB0002EU],2021.0,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i3-1115G4,2.0,2,нет,4,3 ГГц,4.1 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,нет,Li-Pol,38 Вт*ч,5.5 ч,шторка веб-камеры,"документация, адаптер питания",235.8 мм,359.2 мм,19.9 мм,1.7 кг,,интегрированная + 1 слот,16 ГБ,1,,HDMI 1.4b,,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
5.0,2,97.8,39999,39999,,ноутбук,Lenovo V15 G2 ITL,[82KB004QRU],2021.0,без ОС,нет,классический,черный,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,141 ppi,нет,Intel Core i3-1115G4,2.0,2,нет,4,3 ГГц,4.1 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,нет,1000 ГБ,нет,1 Мп (720p),есть,нет,нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,нет,нет,нет,Li-Pol,38 Вт*ч,5.5 ч,шторка веб-камеры,"документация, адаптер питания",235.8 мм,359.2 мм,19.9 мм,1.7 кг,,интегрированная + 1 слот,12 ГБ,нет,,HDMI 1.4b,,есть,,12 мес.,NTSC 45%,65 Вт,5400 об/мин,,,,,,,
0.0,0,0.0,39999,39999,12 мес.,ноутбук,Tecno Megabook T1,[MEGABOOKT1(i3 12GB+256GB dos)B],2022.0,Linux,нет,классический,голубой,алюминий,алюминий,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),,нет,60 Гц,350 Кд/м²,141 ppi,нет,Intel Core i3-1005G1,2.0,2,нет,4,1.2 ГГц,3.4 ГГц,DDR4,12 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.1",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1 x2,нет,нет,есть,Li-Ion,70 Вт*ч,17 ч,,"документация, адаптер питания",,,14.8 мм,1.48 кг,,интегрированная,12 ГБ,нет,нет,HDMI 1.4,Denim Blue,есть,M.2 PCIe,,sRGB 100%,65 Вт,,,,,,,,
0.0,0,0.0,39999,39999,12 мес.,ноутбук,Tecno Megabook T1,[MEGABOOKT1(i3 12GB+256GB dos)S],2022.0,Linux,нет,классический,серебристый,алюминий,алюминий,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),,нет,60 Гц,350 Кд/м²,141 ppi,нет,Intel Core i3-1005G1,2.0,2,нет,4,1.2 ГГц,3.4 ГГц,DDR4,12 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 5 (802.11ac), Bluetooth 5.1",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1 x2,нет,нет,есть,Li-Ion,70 Вт*ч,17 ч,,"документация, адаптер питания",,,14.8 мм,1.48 кг,,интегрированная,12 ГБ,нет,нет,HDMI 1.4,,есть,M.2 PCIe,,sRGB 100%,65 Вт,,,,,,,,
4.0,8,100.0,39999,39999,12 мес.,ноутбук,Xiaomi RedmiBook 15,[JYU4525RU],2022.0,Windows 11 Home,нет,классический,серый,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,TN+film,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,,141 ppi,нет,Intel Core i3-1115G4,2.0,2,нет,4,3 ГГц,4.1 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),нет,,нет,"WI-FI 4 (802.11n), Bluetooth 4.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Ion,46 Вт*ч,,,"документация, адаптер питания",243.5 мм,363.8 мм,19.9 мм,1.8 кг,,1,8 ГБ,нет,нет,HDMI 1.4,,,M.2 PCIe,,,65 Вт,,,,,,,,
4.5,23,99.03,39999,39999,12 мес.,ноутбук,Lenovo IdeaPad 3 17ADA05,[81W2009LRK],2021.0,без ОС,нет,классический,серый,пластик,пластик,английская/русская,есть,нет,стандартный тачпад,нет,нет,TN+film,"17.3""",1600x900,матовое,нет,60 Гц,250 Кд/м²,106 ppi,нет,AMD Ryzen 3 3250U,2.0,2,нет,4,2.6 ГГц,3.5 ГГц,DDR4,4 ГБ,2400 МГц,встроенный,AMD Radeon Graphics,нет,256 ГБ,нет,нет,0.3 Мп (480p),есть,"SD, MMC",нет,"WI-FI 5 (802.11ac), Bluetooth 5.0",нет,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,нет,Li-Pol,42 Вт*ч,8 ч,шторка веб-камеры,"документация, адаптер питания",281.25 мм,402 мм,19.9 мм,2.2 кг,Китай,интегрированная + 1 слот,12 ГБ,1,,HDMI 1.4b,,есть,M.2 PCIe,,,65 Вт,,,,,,,,
