rating,votes,service_rating,price,price_discount,warranty,type,model_id,release_year,operating_system,game_notebook,cover_color,cover_material,body_material,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,card_type,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,depth,width,height,weight,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,screen_hdr,power_consumption_max,discount,percentage_discount,brand,model_name,transformer,ru_keyboard,keyboard_backlight_type,cpu_vendor,discrete_gpu,gpu_vendor_disc,card_slot_mmc_support,card_slot_type,wifi,bluetooth,cellular,ethernet_port_speed
1.0,1,0.0,129999,129999,24,ноутбук,SE4-73RU513UD,2022,без ОС,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,360.0,,141.0,нет,Core i7-12700H,14.0,6,8,20,3.5,4.7,DDR4,16,3200.0,Intel Iris Xe Graphics,RTX 3070 для ноутбуков,512,0,0,1.0,SD,True,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB4,нет,Thunderbolt 4,True,Li-Pol,99.0,,254.0,357.0,27.4,2.3,2,64,,нет,"HDMI 2.1, DP 1.4",есть,PCIe,,,230,NVIDIA,GDDR6,8,1620,,130,0,0.0,AORUS,5 SE4,False,True,ARGB,Intel,True,GeForce,False,SD,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
0.0,0,0.0,129999,129999,12,ноутбук,NH.QGZER.007,2022,без ОС,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,144.0,250.0,141.0,нет,Ryzen 7 6800H,8.0,8,0,16,3.2,4.7,DDR4,16,3200.0,AMD Radeon Graphics,RTX 3060 для ноутбуков,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 3.2 Gen1 x2",USB 3.2 Gen2,нет,нет,False,Li-Ion,3900.0,6.0,272.9,363.5,29.5,2.0,2,32,,нет,HDMI 2.1,есть,PCIe,,NTSC 45%,180,NVIDIA,GDDR6,6,1425,,95,0,0.0,Acer,Nitro 5 AN515-46-R031,False,True,,AMD,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,1.0
0.0,0,0.0,129999,129999,24,ноутбук,82JQ010FRK,2022,без ОС,True,серый,алюминий,алюминий,стандартный тачпад,False,False,IPS,16.0,2560x1600,матовое,False,165.0,500.0,189.0,"NVIDIA G-SYNC, AMD FreeSync",Ryzen 5 5600H,6.0,6,0,12,3.3,4.2,DDR4,16,3200.0,AMD Radeon Graphics,RTX 3060 для ноутбуков,512,0,0,1.0,нет,True,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x4,USB 3.2 Gen2 x2,нет,нет,True,Li-Pol,80.0,4.0,264.4,356.0,26.85,2.45,2,32,нет,нет,"HDMI 2.1, DP 1.4",есть,PCIe,,sRGB 100%,300,NVIDIA,GDDR6,6,1702,"Dolby Vision, VESA DisplayHDR 400",130,0,0.0,Lenovo,Legion 5 Pro 16ACH6H,False,True,RGB,AMD,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.1,,1.0
0.0,0,0.0,130499,130499,12,ноутбук,638F0EA,2021,Windows 11 Home Single Language,False,серебристый,пластик,пластик,стандартный тачпад,False,False,IPS,16.1,Full HD (1920x1080),матовое,False,144.0,250.0,137.0,нет,Ryzen 5 5600H,6.0,6,0,12,3.3,4.2,DDR4,8,3200.0,AMD Radeon Graphics,RTX 3050 Ti для ноутбуков,512,0,0,1.0,SD,True,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1,,нет,False,Li-Pol,70.0,8.0,260.0,370.0,23.5,2.46,2,32,нет,,"HDMI 2.1, DP 1.4",есть,PCIe,,NTSC 45%,200,NVIDIA,GDDR6,4,,,,0,0.0,HP,Victus 16-e0145ur,False,True,,AMD,True,GeForce,False,SD,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
0.0,0,0.0,131499,131499,12,ноутбук,20S1A0FUCD,2020,без ОС,False,черный,пластик,магниевый сплав/пластик,стандартный тачпад,True,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,300.0,157.0,нет,Core i5-10210U,4.0,4,0,8,1.6,4.2,DDR4,8,2666.0,Intel UHD Graphics,MX330,512,0,0,1.0,microSD,True,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,"USB 3.2 Gen1, USB 3.2 Gen2",разъем для док-станции,Thunderbolt 3,True,Li-Pol,50.0,11.5,227.0,329.0,17.9,1.49,интегрированная + 1 слот,40,1,нет,"HDMI 1.4b, DP 1.2",есть,PCIe,,,65,NVIDIA,GDDR5,2,,,,0,0.0,Lenovo,ThinkPad T14 Gen 1,False,True,single,Intel,True,GeForce,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
4.5,224,99.12,154999,131699,12,ноутбук,,2022,без ОС,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,17.3,Full HD (1920x1080),матовое,False,144.0,,127.0,,Core i7-12700H,14.0,6,8,20,2.3,4.7,DDR5,16,4800.0,Intel Iris Xe Graphics,RTX 3070 Ti для ноутбуков,1000,0,0,1.0,нет,True,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen2,,нет,False,Li-Ion,65.0,,284.0,397.0,25.9,2.9,2,64,,,HDMI 2.1,,PCIe,,,280,NVIDIA,GDDR6,8,1585,,150,23300,15.0,MSI,Vector GP76 12UGSO-858XRU,False,True,ARGB,Intel,True,GeForce,False,,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
5.0,40,0.0,143999,132499,0,ноутбук,MNEJ3,2022,macOS,False,серый,алюминий,алюминий,стандартный тачпад,True,False,IPS,13.3,2560x1600,глянцевое,False,60.0,500.0,227.0,нет,M2,8.0,4,4,8,0.0,0.0,DDR4,8,,Apple M2 10-core,,512,0,0,1.0,нет,False,USB Type-C x2,3.5 мм jack (микрофон/аудио),нет,нет,,Thunderbolt 4,True,Li-Pol,58.2,20.0,212.4,304.1,15.6,1.4,интегрированная,8,нет,,,,,12 мес.,,67,,,,,HDR10,,11500,8.0,Apple,MacBook Pro,False,False,single,Apple,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,
0.0,0,0.0,132999,132999,12,ноутбук,9S7-158124-207,2021,без ОС,True,серый,алюминий,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,144.0,350.0,141.0,нет,Core i7-11800H,8.0,8,0,16,2.3,4.6,DDR4,8,3200.0,Intel UHD Graphics,RTX 3060 для ноутбуков,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,False,Li-Pol,53.0,4.0,259.0,359.0,24.0,2.25,2,64,1,,,,PCIe,,sRGB 93%,150,NVIDIA,GDDR6,6,1485,,85,0,0.0,MSI,Pulse GL66 11UEK-207XRU,False,True,RGB,Intel,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.1,,1.0
0.0,0,0.0,133499,133499,12,ноутбук,638F8EA,2021,Windows 11 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,IPS,17.3,Full HD (1920x1080),матовое,False,144.0,250.0,127.0,нет,Core i5-11300H,4.0,4,0,8,2.6,4.4,DDR4,8,3200.0,Intel UHD Graphics,RTX 3050 Ti для ноутбуков,512,0,0,1.0,SD,True,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen2,,нет,True,Li-Pol,52.5,4.8,282.0,405.0,25.5,2.75,2,16,нет,,"HDMI 2.0, DP 1.4",есть,PCIe,,NTSC 45%,200,NVIDIA,GDDR6,4,,,,0,0.0,HP,Pavilion Gaming 17-cd2080ur,False,True,single,Intel,True,GeForce,False,SD,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
4.5,54,98.3,134999,134999,24,ноутбук,SE4-73RU314SD,2022,без ОС,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,240.0,,141.0,нет,Core i7-12700H,14.0,6,8,20,3.5,4.7,DDR4,16,3200.0,Intel Iris Xe Graphics,RTX 3070 для ноутбуков,1000,0,0,1.0,SD,True,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,нет,,Thunderbolt 4,True,Li-Pol,99.0,,254.0,357.0,27.4,2.3,2,64,,,"HDMI 2.1, DP 1.4",есть,PCIe,,,230,NVIDIA,GDDR6,8,1620,,130,0,0.0,AORUS,5 SE4,False,True,ARGB,Intel,True,GeForce,False,SD,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
4.5,22,96.26,149999,134999,0,ноутбук,90NR06X4-M002N0,2021,без ОС,True,черный,алюминий,пластик,стандартный тачпад,False,False,IPS,15.6,Quad HD 2K (2560x1440),матовое,False,165.0,300.0,188.0,AMD FreeSync,Ryzen 9 5980HX,8.0,8,0,16,3.3,4.8,DDR4,16,3200.0,AMD Radeon Graphics,RX 6800M,512,0,0,0.0,нет,True,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen2,нет,нет,True,Li-Ion,90.0,,259.0,354.0,27.2,2.5,2,32,нет,,HDMI 2.0b,есть,PCIe,12 мес.,DCI-P3 100%,280,AMD,GDDR6,12,,,,15000,10.0,ASUS,ROG Strix G15 Advantage Edition G513QY-HQ025,False,True,RGB,AMD,True,Radeon,False,,WI-FI 6 (802.11ax), Bluetooth 5.1,,1.0
4.5,21,98.6,149999,134999,12,ноутбук,9S7-154414-664,2022,без ОС,True,синий,алюминий,алюминий,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,,,141.0,,Core i7-12700H,14.0,6,8,20,3.5,4.7,DDR5,16,,Intel UHD Graphics,RTX 3070 Ti для ноутбуков,1000,0,0,2.0,SD,True,"HDMI, mini DisplayPort, USB Type-C x2",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 3.2 Gen1 x2","USB4, USB 3.2 Gen2",нет,Thunderbolt 4,False,Li-Pol,99.9,5.5,267.0,358.0,23.4,2.38,2,64,,нет,"HDMI 2.1, DP 1.4",есть,PCIe,,,280,NVIDIA,GDDR6,8,1585,,150,15000,10.0,MSI,Raider GE66 12UGS-664XRU,False,True,ARGB,Intel,True,GeForce,False,SD,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
4.5,78,97.39,134999,134999,0,ноутбук,90NR05Z5-M000R0,2022,Windows 11 Home Single Language,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,17.3,Full HD (1920x1080),матовое,False,144.0,,127.0,Adaptive-Sync,Ryzen 7 5800H,8.0,8,0,16,3.2,4.4,DDR4,16,3200.0,AMD Radeon Graphics,RTX 3060 для ноутбуков,1000,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen2,нет,нет,False,Li-Pol,90.0,,268.9,399.2,24.8,2.6,2,32,1,,HDMI 2.0b,,PCIe,12 мес.,"NTSC 45%, sRGB 67%, AdobeRGB 50%",200,NVIDIA,GDDR6,6,1630,,95,0,0.0,ASUS,TUF Gaming A17 FA706QM-HX029W,False,True,RGB,AMD,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
4.5,5,100.0,149999,134999,12,ноутбук,9S7-17L324-662,2022,Windows 11 Home Single Language,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,17.3,Full HD (1920x1080),матовое,False,144.0,,127.0,нет,Core i7-12700H,14.0,6,8,20,0.0,4.7,DDR5,16,3200.0,Intel UHD Graphics,RTX 3070 Ti для ноутбуков,1000,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,53.5,5.5,273.0,398.0,25.2,2.6,2,64,нет,нет,HDMI 2.1,есть,PCIe,,,240,NVIDIA,GDDR6,8,1085,,105,15000,10.0,MSI,Katana GF76 12UGSO-662RU,False,True,RGB,Intel,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
5.0,40,100.0,146999,135199,0,ноутбук,MNEQ3,2022,macOS,False,серебристый,алюминий,алюминий/пластик,стандартный тачпад,True,False,IPS,13.3,2560x1600,глянцевое,False,60.0,500.0,227.0,нет,M2,8.0,4,4,8,3.5,3.5,LPDDR5,8,6400.0,Apple M2 10-core,,512,0,0,1.0,"SD, MMC",False,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),,USB4 x2,,Thunderbolt 3,True,Li-Ion,5152.0,17.0,210.24,304.1,15.6,1.4,интегрированная,8,нет,Touch Bar,HDMI 2.0,нет,PCIe,12 мес.,"sRGB 100%, DCI-P3 99%, AdobeRGB 88%",67,,,,,HDR10,,11800,8.0,Apple,"MacBook Pro 13.3""",False,True,single,Apple,False,,True,SD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,39,100.0,146999,135199,0,ноутбук,MLY13,2022,macOS,False,золотистый,алюминий,алюминий,стандартный тачпад,True,False,IPS,13.6,2560x1664,глянцевое,False,60.0,500.0,224.0,нет,M2,8.0,4,4,8,0.0,0.0,LPDDR5,8,,Apple M2 10-core,,512,0,0,2.0,нет,False,USB Type-C x2,3.5 мм jack (микрофон/аудио),нет,USB4 x2,,Thunderbolt 4,True,Li-Pol,52.6,18.0,215.0,304.1,11.3,1.24,интегрированная,8,нет,,,,,12 мес.,,35,,,,,HDR10,,11800,8.0,Apple,MacBook Air,False,True,single,Apple,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,39,0.0,146999,135199,0,ноутбук,MLY03,2022,macOS,False,серебристый,алюминий,алюминий,стандартный тачпад,True,False,IPS,13.6,2560x1664,глянцевое,False,60.0,500.0,224.0,нет,M2,8.0,4,4,8,0.0,0.0,LPDDR5,8,,Apple M2 10-core,,512,0,0,2.0,нет,False,USB Type-C x2,3.5 мм jack (микрофон/аудио),нет,USB4 x2,,Thunderbolt 4,True,Li-Pol,52.6,18.0,215.0,304.1,11.3,1.24,интегрированная,8,нет,,,,,12 мес.,,35,,,,,HDR10,,11800,8.0,Apple,MacBook Air,False,True,single,Apple,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,39,100.0,146999,135199,0,ноутбук,MYDA2,2022,macOS,False,серый,алюминий,алюминий,стандартный тачпад,True,False,IPS,13.6,2560x1664,глянцевое,False,60.0,500.0,224.0,нет,M2,8.0,4,4,8,0.0,0.0,LPDDR5,8,,Apple M2 10-core,,512,0,0,2.0,нет,False,USB Type-C x2,3.5 мм jack (микрофон/аудио),нет,USB4 x2,,Thunderbolt 4,True,Li-Pol,52.6,18.0,215.0,304.1,11.3,1.24,интегрированная,8,нет,,,,,12 мес.,,35,,,,,HDR10,,11800,8.0,Apple,MacBook Air,False,True,single,Apple,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,39,100.0,146999,135199,0,ноутбук,MLY43,2022,macOS,False,черный,алюминий,алюминий,стандартный тачпад,True,False,IPS,13.6,2560x1664,глянцевое,False,60.0,500.0,224.0,нет,M2,8.0,4,4,8,0.0,0.0,LPDDR5,8,,Apple M2 10-core,,512,0,0,2.0,нет,False,USB Type-C x2,3.5 мм jack (микрофон/аудио),нет,USB4 x2,,Thunderbolt 4,True,Li-Pol,52.6,18.0,215.0,304.1,11.3,1.24,интегрированная,8,нет,,,,,12 мес.,,35,,,,,HDR10,,11800,8.0,Apple,MacBook Air,False,True,single,Apple,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,8,99.0,159999,135999,12,ноутбук,9S7-154414-663,2022,Windows 11 Home Single Language,True,голубой,алюминий,алюминий,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,240.0,,141.0,,Core i7-12700H,14.0,6,8,20,3.5,4.7,DDR5,16,,Intel UHD Graphics,RTX 3070 Ti для ноутбуков,1000,0,0,2.0,SD,True,"HDMI, mini DisplayPort, USB Type-C x2",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 3.2 Gen1 x2","USB4, USB 3.2 Gen2",нет,Thunderbolt 4,False,Li-Pol,99.9,5.5,267.0,358.0,23.4,2.38,2,64,,нет,"HDMI 2.1, DP 1.4",есть,PCIe,,,280,NVIDIA,GDDR6,8,1585,,150,24000,15.0,MSI,Raider GE66 12UGS-663RU,False,True,ARGB,Intel,True,GeForce,False,SD,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
5.0,6,99.01,136999,136999,24,ноутбук,KE4-72RU314SO,2022,Windows 11 Home Single Language,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,240.0,,141.0,,Core i7-12700H,14.0,6,8,20,2.7,4.7,DDR4,16,3200.0,Intel Iris Xe Graphics,RTX 3060 для ноутбуков,1000,0,0,1.0,SD,True,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB4,нет,Thunderbolt 4,False,Li-Pol,99.0,,254.0,357.0,27.4,2.3,2,64,,,HDMI 2.1,есть,PCIe,,NTSC 72%,230,NVIDIA,GDDR6,6,1605,,115,0,0.0,AORUS,5 KE4,False,True,RGB,Intel,True,GeForce,False,SD,WI-FI 6E (802.11ax), Bluetooth 5.2,,1.0
5.0,1,0.0,136999,136999,0,ноутбук,640A6EA,2021,Windows 11 Home Single Language,False,серый,пластик,алюминий/пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,144.0,300.0,141.0,нет,Ryzen 5 5600H,6.0,6,0,12,3.3,4.2,DDR4,16,3200.0,AMD Radeon Graphics,RTX 3060 для ноутбуков,1000,0,0,1.0,SD,True,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1,нет,нет,False,Li-Ion,70.9,8.0,239.7,357.9,22.9,2.46,2,32,нет,,"HDMI 2.1, DP 1.4",есть,PCIe,12 мес.,NTSC 72%,200,NVIDIA,GDDR6,6,1425,,100,0,0.0,HP,OMEN 15-en1056ur,False,True,RGB,AMD,True,GeForce,False,SD,WI-FI 6 (802.11ax), Bluetooth 5.0,,1.0
0.0,0,0.0,136999,136999,12,ноутбук,82JD00F2RK,2022,без ОС,True,серый,алюминий,алюминий,стандартный тачпад,False,False,IPS,16.0,2560x1600,матовое,False,165.0,500.0,189.0,NVIDIA G-SYNC,Core i7-11800H,8.0,8,0,16,2.3,4.6,DDR4,16,3200.0,Intel UHD Graphics,RTX 3060 для ноутбуков,512,0,0,1.0,нет,True,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x4,USB4 x2,нет,Thunderbolt 4,True,Li-Ion,80.0,7.3,264.2,356.0,26.15,2.3,2,32,нет,нет,"HDMI 2.1, DP 1.4",есть,PCIe,,sRGB 100%,230,NVIDIA,GDDR6,6,1702,"Dolby Vision, VESA DisplayHDR 400",130,0,0.0,Lenovo,Legion 5 Pro 16ITH6H,False,True,single,Intel,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.1,,1.0
0.0,0,0.0,137999,137999,36,ноутбук,NX.VSYER.006,2021,Windows 11 Pro,False,черный,пластик,пластик,стандартный тачпад,True,False,IPS,14.0,1920x1200,матовое,False,60.0,,162.0,нет,Core i7-1165G7,4.0,4,0,8,2.8,4.7,LPDDR4x,16,4267.0,Intel Iris Xe Graphics,,1000,0,0,2.0,microSD,True,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,"USB 3.2 Gen1, USB4",нет,Thunderbolt 4,True,Li-Ion,56.0,15.0,226.0,312.0,16.8,1.1,интегрированная,16,нет,,,есть,PCIe,,,65,,,,,,,0,0.0,Acer,TravelMate TMP614-52-78KT,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,1.0
0.0,0,0.0,138999,138999,12,ультрабук,53012AMR,2022,Windows 10 Pro,False,серый,алюминий,алюминий,стандартный тачпад,True,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,300.0,157.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",USB 3.2 Gen1,,нет,False,Li-Pol,56.0,,214.8,322.5,15.9,1.38,интегрированная,8,нет,нет,HDMI 1.4b,,PCIe,,sRGB 100%,65,,,,,,,0,0.0,HUAWEI,MateBook B3-420,False,True,single,Intel,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.1,,1.0
4.5,60,98.63,139999,139999,24,ноутбук,XE4-73RUB14SD,2022,без ОС,True,черный,пластик,пластик,стандартный тачпад,True,False,IPS,15.6,Quad HD 2K (2560x1440),матовое,False,165.0,,188.0,нет,Core i7-12700H,14.0,6,8,20,3.5,4.7,DDR4,16,3200.0,Intel Iris Xe Graphics,RTX 3070 Ti для ноутбуков,1000,0,0,1.0,нет,True,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,нет,,Thunderbolt 4,False,Li-Pol,99.0,,244.0,360.0,27.0,2.4,2,64,,,HDMI 2.1,есть,PCIe,,NTSC 72%,240,NVIDIA,GDDR6,8,1485,,130,0,0.0,AORUS,15 XE4,False,True,ARGB,Intel,True,GeForce,False,,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
0.0,0,0.0,139999,139999,24,ноутбук,SE4-73RU513UH,2022,Windows 11 Home,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,360.0,,141.0,нет,Core i7-12700H,14.0,6,8,20,3.5,4.7,DDR4,16,3200.0,Intel Iris Xe Graphics,RTX 3070 для ноутбуков,512,0,0,1.0,SD,True,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB4,нет,Thunderbolt 4,True,Li-Pol,99.0,,254.0,357.0,27.4,2.3,2,64,,нет,"HDMI 2.1, DP 1.4",есть,PCIe,,,230,NVIDIA,GDDR6,8,1620,,130,0,0.0,AORUS,5 SE4,False,True,ARGB,Intel,True,GeForce,False,SD,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
4.5,15,100.0,139999,139999,24,ноутбук,SE4-73RU314UH,2022,Windows 11 Home Single Language,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,240.0,,141.0,нет,Core i7-12700H,14.0,6,8,20,3.5,4.7,DDR4,16,3200.0,Intel Iris Xe Graphics,RTX 3070 для ноутбуков,1000,0,0,1.0,SD,True,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB4,,Thunderbolt 4,True,Li-Pol,99.0,,254.0,357.0,27.4,2.3,2,64,,нет,"HDMI 2.1, DP 1.4",есть,PCIe,,,230,NVIDIA,GDDR6,8,1620,,130,0,0.0,AORUS,5 SE4,False,True,RGB,Intel,True,GeForce,False,SD,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
4.5,33,97.11,139999,139999,24,ноутбук,SE4-73RU314SH,2022,Windows 11 Home Single Language,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,240.0,,141.0,нет,Core i7-12700H,14.0,6,8,20,3.5,4.7,DDR4,16,3200.0,Intel Iris Xe Graphics,RTX 3070 для ноутбуков,1000,0,0,1.0,SD,True,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,нет,,Thunderbolt 4,True,Li-Pol,99.0,,254.0,357.0,27.4,2.3,2,64,,,"HDMI 2.1, DP 1.4",есть,PCIe,,,230,NVIDIA,GDDR6,8,1620,,130,0,0.0,AORUS,5 SE4,False,True,ARGB,Intel,True,GeForce,False,SD,WI-FI 6E (802.11ax), Bluetooth 5.2,,2.5
5.0,4,0.0,156999,141299,12,ноутбук,90NB0S51-M004R0,2022,Windows 11 Home Single Language,False,синий,алюминий,алюминий,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,True,60.0,400.0,157.0,нет,Core i7-1165G7,4.0,4,0,8,2.8,4.7,LPDDR4x,16,4267.0,Intel Iris Xe Graphics,MX450,1024,0,0,1.0,microSD,False,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,USB4 x2,,Thunderbolt 4,True,Li-Ion,70.0,8.0,222.0,324.0,17.3,1.62,интегрированная,16,нет,ScreenPad Plus,"HDMI 1.4, DP 1.4",есть,PCIe,,sRGB 100%,65,NVIDIA,GDDR6,2,,,,15700,10.0,ASUS,ZenBook DUO 14 UX482EG-HY442W,False,True,single,Intel,True,GeForce,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
0.0,0,0.0,141999,141999,12,ноутбук,20W1S1T000,2021,Windows 10 Pro,False,черный,пластик,магниевый сплав,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,300.0,157.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,True,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB4 x2,нет,Thunderbolt 4,True,Li-Pol,50.0,10.0,227.0,329.0,17.9,1.48,интегрированная + 1 слот,40,1,нет,"HDMI 2.0, DP 1.4",есть,PCIe,,NTSC 45%,65,,,,,,,0,0.0,Lenovo,ThinkPad T14 Gen 2,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
4.0,46,88.18,142999,142999,12,ноутбук,NH.QBGER.005,2020,без ОС,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,17.3,Full HD (1920x1080),матовое,False,144.0,250.0,127.0,нет,Ryzen 7 5800H,8.0,8,0,16,3.2,4.4,DDR4,16,3200.0,AMD Radeon Graphics,RTX 3070 для ноутбуков,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1,нет,нет,False,Li-Ion,57.0,9.0,280.0,403.5,24.9,2.7,2,32,нет,,HDMI 2.0,,PCIe,,NTSC 45%,180,NVIDIA,GDDR6,8,1290,,100,0,0.0,Acer,Nitro 5 AN517-41-R36K,False,True,RGB,AMD,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,1.0
